 1.778E-01  2.849E+03  2.853E+03  1.488E+03  1.371E+03  8.040E-03  7.622E-03  2.789E+01  1.002E+01  9.691E+00  7.491E+00  3.010E-04  0.000E+00
 1.995E-01  2.399E+03  2.403E+03  1.265E+03  1.158E+03  7.680E-03  7.384E-03  2.797E+01  9.818E+00  9.166E+00  7.112E+00  5.191E-04  0.000E+00
 2.239E-01  2.010E+03  2.013E+03  1.069E+03  9.721E+02  9.158E-03  8.057E-03  2.776E+01  9.518E+00  8.573E+00  6.720E+00  7.348E-04  3.392E-04
 2.512E-01  1.675E+03  1.677E+03  8.975E+02  8.115E+02  9.937E-03  8.231E-03  2.726E+01  9.122E+00  7.984E+00  6.237E+00  7.289E-04  3.909E-04
 2.818E-01  1.390E+03  1.390E+03  7.495E+02  6.738E+02  1.101E-02  9.685E-03  2.646E+01  8.635E+00  7.343E+00  5.707E+00  8.183E-04  3.903E-04
 3.162E-01  1.148E+03  1.147E+03  6.228E+02  5.568E+02  1.321E-02  1.116E-02  2.530E+01  8.059E+00  6.667E+00  5.225E+00  7.652E-04  3.105E-04
 3.548E-01  9.443E+02  9.418E+02  5.148E+02  4.579E+02  1.332E-02  1.088E-02  2.401E+01  7.457E+00  6.002E+00  4.735E+00  7.121E-04  3.620E-04
 3.981E-01  7.736E+02  7.698E+02  4.236E+02  3.746E+02  1.464E-02  1.153E-02  2.257E+01  6.885E+00  5.307E+00  4.197E+00  9.522E-04  4.374E-04
 4.467E-01  6.314E+02  6.264E+02  3.472E+02  3.051E+02  1.638E-02  1.439E-02  2.100E+01  6.317E+00  4.642E+00  3.685E+00  1.204E-03  4.460E-04
 5.012E-01  5.132E+02  5.077E+02  2.833E+02  2.473E+02  1.686E-02  1.594E-02  1.928E+01  5.748E+00  4.040E+00  3.211E+00  8.909E-04  7.563E-04
