bs74-rc00.d
  3.16228E+00  7.45314E+00  7.25870E+00  3.80724E+00  3.19448E+00
  3.54813E+00  5.40596E+00  5.25641E+00  2.71866E+00  2.27248E+00
  3.98107E+00  3.91082E+00  3.79510E+00  1.92999E+00  1.60820E+00
  4.46684E+00  2.82248E+00  2.73235E+00  1.36239E+00  1.13247E+00
  5.01187E+00  2.03267E+00  1.96201E+00  9.56485E-01  7.93711E-01
  5.62341E+00  1.46111E+00  1.40538E+00  6.67997E-01  5.53802E-01
  6.30957E+00  1.04854E+00  1.00435E+00  4.64172E-01  3.84775E-01
  7.07946E+00  7.51414E-01  7.16232E-01  3.20979E-01  2.66272E-01
  7.94328E+00  5.37864E-01  5.09765E-01  2.20931E-01  1.83576E-01
  8.91251E+00  3.84653E-01  3.62166E-01  1.51394E-01  1.26119E-01
  1.00000E+01  2.74902E-01  2.56887E-01  1.03304E-01  8.63631E-02
  1.12202E+01  1.96374E-01  1.81948E-01  7.02083E-02  5.89606E-02
  1.25893E+01  1.40216E-01  1.28704E-01  4.75458E-02  4.01412E-02
  1.41254E+01  1.00072E-01  9.09375E-02  3.20991E-02  2.72598E-02
  1.58489E+01  7.13870E-02  6.41906E-02  2.16141E-02  1.84701E-02
  1.77828E+01  5.08991E-02  4.52737E-02  1.45229E-02  1.24892E-02
  1.99526E+01  3.62724E-02  3.19105E-02  9.74187E-03  8.43010E-03
  2.23872E+01  2.58351E-02  2.24805E-02  6.52701E-03  5.68159E-03
  2.51189E+01  1.83908E-02  1.58317E-02  4.36993E-03  3.82433E-03
  2.81838E+01  1.30841E-02  1.11473E-02  2.92502E-03  2.57157E-03
  3.16228E+01  9.30315E-03  7.84880E-03  1.95832E-03  1.72785E-03
  3.54813E+01  6.61075E-03  5.52688E-03  1.31193E-03  1.16031E-03
  3.98107E+01  4.69467E-03  3.89230E-03  8.79478E-04  7.78824E-04
  4.46684E+01  3.33190E-03  2.74139E-03  5.89950E-04  5.22541E-04
  5.01187E+01  2.36325E-03  1.93092E-03  3.95972E-04  3.50460E-04
  5.62341E+01  1.67516E-03  1.36012E-03  2.65923E-04  2.34971E-04
  6.30957E+01  1.18668E-03  9.58082E-04  1.78679E-04  1.57495E-04
  7.07946E+01  8.40120E-04  6.74883E-04  1.20117E-04  1.05541E-04
  7.94328E+01  5.94395E-04  4.75386E-04  8.07845E-05  7.07123E-05
  8.91251E+01  4.20277E-04  3.34847E-04  5.43539E-05  4.73707E-05
  1.00000E+02  2.96976E-04  2.35841E-04  3.65845E-05  3.17311E-05
  1.12202E+02  2.09715E-04  1.66094E-04  2.46308E-05  2.12532E-05
  1.25893E+02  1.47994E-04  1.16958E-04  1.65810E-05  1.42315E-05
  1.41254E+02  1.04362E-04  8.23425E-05  1.11556E-05  9.52505E-06
  1.58489E+02  7.35378E-05  5.79580E-05  7.49779E-06  6.37060E-06
  1.77828E+02  5.17758E-05  4.07827E-05  5.03186E-06  4.25691E-06
  1.99526E+02  3.64227E-05  2.86872E-05  3.37041E-06  2.84128E-06
  2.23872E+02  2.55993E-05  2.01711E-05  2.25217E-06  1.89384E-06
  2.51189E+02  1.79752E-05  1.41767E-05  1.50066E-06  1.26034E-06
  2.81838E+02  1.26094E-05  9.95871E-06  9.96622E-07  8.37246E-07
  3.16228E+02  8.83617E-06  6.99183E-06  6.59400E-07  5.55061E-07
  3.54813E+02  6.18542E-06  4.90584E-06  4.34438E-07  3.67162E-07
  3.98107E+02  4.32502E-06  3.43980E-06  2.84846E-07  2.42276E-07
  4.46684E+02  3.02067E-06  2.40998E-06  1.85749E-07  1.59443E-07
  5.01187E+02  2.10714E-06  1.68700E-06  1.20396E-07  1.04628E-07
  5.62341E+02  1.46805E-06  1.17977E-06  7.75158E-08  6.84456E-08
  6.30957E+02  1.02146E-06  8.24181E-07  4.95448E-08  4.46277E-08
  7.07946E+02  7.09780E-07  5.75112E-07  3.14171E-08  2.89956E-08
  7.94328E+02  4.92519E-07  4.00819E-07  1.97526E-08  1.87687E-08
  8.91251E+02  3.41272E-07  2.78978E-07  1.23056E-08  1.21009E-08
  1.00000E+03  2.36123E-07  1.93901E-07  7.59167E-09  7.76942E-09
bs74-rc04.d
  1.00000E-01  6.15274E+03  5.87878E+03  2.78110E+03  2.68065E+03
  1.12202E-01  5.27229E+03  5.13680E+03  2.49042E+03  2.37887E+03
  1.25893E-01  4.51124E+03  4.45791E+03  2.20274E+03  2.09007E+03
  1.41254E-01  3.85304E+03  3.84372E+03  1.92635E+03  1.81925E+03
  1.58489E-01  3.28374E+03  3.29389E+03  1.66737E+03  1.56979E+03
  1.77828E-01  2.79150E+03  2.80641E+03  1.42989E+03  1.34367E+03
  1.99526E-01  2.36622E+03  2.37811E+03  1.21616E+03  1.14163E+03
  2.23872E-01  1.99927E+03  2.00494E+03  1.02694E+03  9.63417E+02
  2.51189E-01  1.68317E+03  1.68233E+03  8.61803E+02  8.08062E+02
  2.81838E-01  1.41148E+03  1.40544E+03  7.19498E+02  6.74055E+02
  3.16228E-01  1.17857E+03  1.16939E+03  5.98210E+02  5.59559E+02
  3.54813E-01  9.79492E+02  9.69217E+02  4.95673E+02  4.62467E+02
  3.98107E-01  8.09805E+02  7.99767E+02  4.09104E+02  3.80367E+02
  4.46684E-01  6.65651E+02  6.56555E+02  3.36062E+02  3.11112E+02
